dataset,track_id,file_or_stem,audio_path,ref_beats_path,has_ref_beats,num_ref_beats,num_est_beats,beat_fmeasure,status,note
gtzan_genre,rock.00010,rock.00010,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00010.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00010.beats,true,42,42,1.0,ok,
gtzan_genre,jazz.00088,jazz.00088,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00088.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00088.beats,true,64,64,1.0,ok,
gtzan_genre,rock.00008,rock.00008,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00008.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00008.beats,true,45,45,0.777778,ok,
gtzan_genre,rock.00079,rock.00079,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00079.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00079.beats,true,63,63,1.0,ok,
gtzan_genre,metal.00019,metal.00019,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00019.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00019.beats,true,109,54,0.588957,ok,
gtzan_genre,country.00069,country.00069,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00069.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00069.beats,true,57,57,1.0,ok,
gtzan_genre,hiphop.00099,hiphop.00099,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00099.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00099.beats,true,54,54,1.0,ok,
gtzan_genre,jazz.00043,jazz.00043,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00043.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00043.beats,true,76,77,0.954248,ok,
gtzan_genre,jazz.00017,jazz.00017,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00017.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00017.beats,true,106,51,0.547771,ok,
gtzan_genre,disco.00070,disco.00070,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00070.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00070.beats,true,55,55,1.0,ok,
gtzan_genre,blues.00061,blues.00061,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00061.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00061.beats,true,66,66,1.0,ok,
gtzan_genre,classical.00052,classical.00052,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00052.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00052.beats,true,78,79,0.993631,ok,
gtzan_genre,rock.00080,rock.00080,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00080.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00080.beats,true,59,59,1.0,ok,
gtzan_genre,pop.00083,pop.00083,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00083.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00083.beats,true,62,62,1.0,ok,
gtzan_genre,jazz.00084,jazz.00084,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00084.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00084.beats,true,62,54,0.655172,ok,
gtzan_genre,hiphop.00065,hiphop.00065,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00065.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00065.beats,true,49,49,1.0,ok,
gtzan_genre,hiphop.00034,hiphop.00034,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00034.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00034.beats,true,50,50,0.8,ok,
gtzan_genre,classical.00047,classical.00047,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00047.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00047.beats,true,24,37,0.163934,ok,
gtzan_genre,country.00019,country.00019,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00019.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00019.beats,true,43,43,1.0,ok,
gtzan_genre,jazz.00052,jazz.00052,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00052.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00052.beats,true,53,54,0.990654,ok,
gtzan_genre,pop.00099,pop.00099,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00099.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00099.beats,true,39,39,1.0,ok,
gtzan_genre,country.00061,country.00061,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00061.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00061.beats,true,31,31,1.0,ok,
gtzan_genre,metal.00034,metal.00034,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00034.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00034.beats,true,79,80,0.930818,ok,
gtzan_genre,country.00036,country.00036,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00036.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00036.beats,true,57,57,1.0,ok,
gtzan_genre,blues.00048,blues.00048,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00048.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00048.beats,true,60,61,0.991736,ok,
gtzan_genre,pop.00006,pop.00006,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00006.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00006.beats,true,47,46,0.989247,ok,
gtzan_genre,pop.00077,pop.00077,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00077.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00077.beats,true,56,56,1.0,ok,
gtzan_genre,blues.00098,blues.00098,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00098.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00098.beats,true,63,63,1.0,ok,
gtzan_genre,country.00072,country.00072,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00072.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00072.beats,true,75,75,1.0,ok,
gtzan_genre,jazz.00003,jazz.00003,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00003.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00003.beats,true,34,29,0.253968,ok,
gtzan_genre,hiphop.00070,hiphop.00070,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00070.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00070.beats,true,48,48,1.0,ok,
gtzan_genre,pop.00008,pop.00008,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00008.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00008.beats,true,42,42,1.0,ok,
gtzan_genre,country.00060,country.00060,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00060.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00060.beats,true,34,35,0.985507,ok,
gtzan_genre,blues.00035,blues.00035,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00035.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00035.beats,true,65,65,0.892308,ok,
gtzan_genre,pop.00063,pop.00063,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00063.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00063.beats,true,31,62,0.0,ok,
gtzan_genre,jazz.00014,jazz.00014,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00014.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00014.beats,true,31,55,0.348837,ok,
gtzan_genre,blues.00081,blues.00081,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00081.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00081.beats,true,102,51,0.509804,ok,
gtzan_genre,rock.00016,rock.00016,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00016.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00016.beats,true,73,73,0.808219,ok,
gtzan_genre,reggae.00038,reggae.00038,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00038.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00038.beats,true,48,48,1.0,ok,
gtzan_genre,disco.00091,disco.00091,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00091.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00091.beats,true,50,50,1.0,ok,
gtzan_genre,hiphop.00086,hiphop.00086,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00086.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00086.beats,true,49,49,1.0,ok,
gtzan_genre,rock.00053,rock.00053,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00053.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00053.beats,true,60,60,1.0,ok,
gtzan_genre,country.00050,country.00050,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00050.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00050.beats,true,59,59,1.0,ok,
gtzan_genre,jazz.00030,jazz.00030,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00030.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00030.beats,true,52,33,0.282353,ok,
gtzan_genre,rock.00087,rock.00087,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00087.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00087.beats,true,65,65,1.0,ok,
gtzan_genre,jazz.00002,jazz.00002,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00002.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00002.beats,true,49,50,0.727273,ok,
gtzan_genre,pop.00062,pop.00062,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00062.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00062.beats,true,40,40,1.0,ok,
gtzan_genre,rock.00068,rock.00068,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00068.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00068.beats,true,63,63,1.0,ok,
gtzan_genre,reggae.00040,reggae.00040,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00040.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00040.beats,true,47,47,1.0,ok,
gtzan_genre,pop.00037,pop.00037,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00037.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00037.beats,true,52,52,1.0,ok,
gtzan_genre,metal.00060,metal.00060,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00060.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00060.beats,true,45,45,1.0,ok,
gtzan_genre,disco.00020,disco.00020,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00020.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00020.beats,true,41,80,0.661157,ok,
gtzan_genre,hiphop.00015,hiphop.00015,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00015.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00015.beats,true,50,50,1.0,ok,
gtzan_genre,classical.00025,classical.00025,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00025.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00025.beats,true,66,66,1.0,ok,
gtzan_genre,country.00075,country.00075,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00075.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00075.beats,true,48,48,1.0,ok,
gtzan_genre,country.00095,country.00095,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00095.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00095.beats,true,45,45,1.0,ok,
gtzan_genre,blues.00068,blues.00068,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00068.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00068.beats,true,81,81,1.0,ok,
gtzan_genre,country.00001,country.00001,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00001.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00001.beats,true,64,65,0.992248,ok,
gtzan_genre,pop.00052,pop.00052,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00052.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00052.beats,true,52,52,0.942308,ok,
gtzan_genre,rock.00044,rock.00044,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00044.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00044.beats,true,45,46,0.901099,ok,
gtzan_genre,jazz.00099,jazz.00099,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00099.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00099.beats,true,68,68,1.0,ok,
gtzan_genre,hiphop.00077,hiphop.00077,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00077.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00077.beats,true,59,59,1.0,ok,
gtzan_genre,jazz.00067,jazz.00067,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00067.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00067.beats,true,50,50,1.0,ok,
gtzan_genre,classical.00044,classical.00044,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00044.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00044.beats,true,41,47,0.25,ok,
gtzan_genre,blues.00025,blues.00025,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00025.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00025.beats,true,48,47,0.673684,ok,
gtzan_genre,reggae.00008,reggae.00008,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00008.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00008.beats,true,97,49,0.657534,ok,
gtzan_genre,pop.00061,pop.00061,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00061.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00061.beats,true,48,48,1.0,ok,
gtzan_genre,jazz.00066,jazz.00066,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00066.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00066.beats,true,90,51,0.524823,ok,
gtzan_genre,disco.00001,disco.00001,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00001.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00001.beats,true,115,59,0.666667,ok,
gtzan_genre,blues.00045,blues.00045,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00045.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00045.beats,true,131,66,0.659898,ok,
gtzan_genre,jazz.00039,jazz.00039,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00039.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00039.beats,true,99,99,1.0,ok,
gtzan_genre,jazz.00062,jazz.00062,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00062.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00062.beats,true,75,74,0.979866,ok,
gtzan_genre,disco.00039,disco.00039,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00039.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00039.beats,true,56,56,0.982143,ok,
gtzan_genre,jazz.00095,jazz.00095,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00095.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00095.beats,true,60,52,0.142857,ok,
gtzan_genre,pop.00080,pop.00080,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00080.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00080.beats,true,55,55,1.0,ok,
gtzan_genre,classical.00068,classical.00068,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00068.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00068.beats,true,83,41,0.66129,ok,
gtzan_genre,jazz.00038,jazz.00038,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00038.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00038.beats,true,75,74,0.979866,ok,
gtzan_genre,disco.00021,disco.00021,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00021.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00021.beats,true,54,55,0.990826,ok,
gtzan_genre,pop.00026,pop.00026,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00026.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00026.beats,true,39,38,0.987013,ok,
gtzan_genre,rock.00085,rock.00085,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00085.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00085.beats,true,49,49,1.0,ok,
gtzan_genre,disco.00030,disco.00030,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00030.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00030.beats,true,68,68,1.0,ok,
gtzan_genre,jazz.00013,jazz.00013,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00013.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00013.beats,true,74,74,0.878378,ok,
gtzan_genre,metal.00038,metal.00038,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00038.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00038.beats,true,50,49,0.808081,ok,
gtzan_genre,blues.00069,blues.00069,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00069.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00069.beats,true,40,40,1.0,ok,
gtzan_genre,reggae.00033,reggae.00033,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00033.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00033.beats,true,43,44,0.988506,ok,
gtzan_genre,rock.00045,rock.00045,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00045.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00045.beats,true,38,76,0.666667,ok,
gtzan_genre,pop.00068,pop.00068,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00068.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00068.beats,true,32,64,0.666667,ok,
gtzan_genre,pop.00029,pop.00029,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00029.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00029.beats,true,40,40,1.0,ok,
gtzan_genre,pop.00042,pop.00042,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00042.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00042.beats,true,47,47,1.0,ok,
gtzan_genre,reggae.00084,reggae.00084,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00084.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00084.beats,true,50,50,1.0,ok,
gtzan_genre,hiphop.00079,hiphop.00079,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00079.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00079.beats,true,53,53,1.0,ok,
gtzan_genre,classical.00075,classical.00075,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00075.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00075.beats,true,55,29,0.404762,ok,
gtzan_genre,hiphop.00084,hiphop.00084,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00084.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00084.beats,true,56,62,0.067797,ok,
gtzan_genre,rock.00028,rock.00028,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00028.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00028.beats,true,68,69,0.992701,ok,
gtzan_genre,classical.00039,classical.00039,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00039.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00039.beats,true,33,34,0.149254,ok,
gtzan_genre,disco.00056,disco.00056,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00056.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00056.beats,true,44,44,1.0,ok,
gtzan_genre,blues.00029,blues.00029,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00029.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00029.beats,true,62,64,0.777778,ok,
gtzan_genre,rock.00095,rock.00095,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00095.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00095.beats,true,51,51,0.45098,ok,
gtzan_genre,blues.00055,blues.00055,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00055.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00055.beats,true,66,67,0.962406,ok,
gtzan_genre,metal.00067,metal.00067,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00067.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00067.beats,true,67,67,1.0,ok,
gtzan_genre,disco.00098,disco.00098,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00098.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00098.beats,true,61,62,0.99187,ok,
gtzan_genre,reggae.00048,reggae.00048,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00048.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00048.beats,true,87,88,0.994286,ok,
gtzan_genre,rock.00066,rock.00066,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00066.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00066.beats,true,38,38,1.0,ok,
gtzan_genre,hiphop.00022,hiphop.00022,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00022.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00022.beats,true,50,50,1.0,ok,
gtzan_genre,country.00073,country.00073,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00073.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00073.beats,true,75,38,0.672566,ok,
gtzan_genre,classical.00023,classical.00023,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00023.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00023.beats,true,46,45,0.395604,ok,
gtzan_genre,disco.00052,disco.00052,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00052.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00052.beats,true,63,63,1.0,ok,
gtzan_genre,country.00070,country.00070,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00070.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00070.beats,true,111,56,0.670659,ok,
